iteration,loss,ema_loss,lr,grad_norm,phi_norm,trace_q_mean,trace_q_std,eta_mean,eta_std,s0_min,s0_max,s0_mean,sT_min,sT_max,sT_mean,Q_norm,time
15800,2.3420212268829346,2.30115451120885,tensor(0.0008),2.2497012843703805,2.1006407737731934,-2.0976345539093018,0.5211880207061768,-2.0,8.729209355351486e-08,-1.8461480140686035,2.7884702682495117,0.5005583167076111,-0.21182838082313538,1.1816067695617676,0.49929672479629517,1.1201624870300293,177.7938356399536
16000,2.2682063579559326,2.2810816725338636,tensor(0.0008),2.419660635484829,2.1566519737243652,-2.0474965572357178,0.4971522390842438,-2.0,8.032368725707784e-08,-2.04585337638855,2.8268213272094727,0.5035988688468933,-0.19130246341228485,1.1824944019317627,0.4990559220314026,1.122198462486267,180.01109886169434
16200,2.282954216003418,2.2697118286628473,tensor(0.0008),2.2060858894840023,2.1355223655700684,-2.0505080223083496,0.5091002583503723,-2.0,7.094779874705637e-08,-1.8773945569992065,3.088054656982422,0.5025144219398499,-0.2113812267780304,1.206551194190979,0.49956339597702026,1.12406587600708,182.23155903816223
16400,2.300153970718384,2.2718740152909627,tensor(0.0008),2.4384839435994774,2.155393362045288,-2.1041955947875977,0.5248382091522217,-2.0,6.628697235555592e-08,-2.0997579097747803,3.000912666320801,0.5053502321243286,-0.2219332903623581,1.1745392084121704,0.5027878284454346,1.1241497993469238,184.48265051841736
16600,2.2456037998199463,2.2627800489431897,tensor(0.0008),2.464269435472394,2.1488962173461914,-2.099734306335449,0.49414047598838806,-2.0,5.207172293353324e-08,-1.9179918766021729,2.9732933044433594,0.5011648535728455,-0.206154927611351,1.2034785747528076,0.5000815987586975,1.126852035522461,186.72441363334656
16800,2.2624659538269043,2.2499522957186,tensor(0.0008),2.086277878326566,2.1216118335723877,-2.1195101737976074,0.5000024437904358,-2.0,4.5973379769748135e-08,-1.8808554410934448,2.9484853744506836,0.5039151906967163,-0.2002309113740921,1.187246561050415,0.500758171081543,1.1294742822647095,188.9328429698944
17000,2.216857433319092,2.235318101150161,tensor(0.0008),2.2813779390770743,2.142937421798706,-2.0657882690429688,0.5092398524284363,-2.0,4.300416023284015e-08,-1.8697710037231445,2.917294979095459,0.5057472586631775,-0.2374674379825592,1.1983176469802856,0.4995436668395996,1.1298521757125854,191.17092323303223
17200,2.2158706188201904,2.233058700737717,tensor(0.0008),2.256439224157605,2.1609411239624023,-2.0573158264160156,0.49764639139175415,-2.0,4.1857177279780444e-08,-1.7201958894729614,2.892427921295166,0.5029729604721069,-0.22265754640102386,1.215295672416687,0.4968254864215851,1.1317906379699707,193.3926215171814
17400,2.2822322845458984,2.236500138433131,tensor(0.0008),2.4177501918750526,2.141003131866455,-2.132108211517334,0.5031726956367493,-2.0,3.7475320624480446e-08,-2.053154706954956,2.871091842651367,0.49696439504623413,-0.1962750405073166,1.1712738275527954,0.4976489543914795,1.132692575454712,195.72313928604126
17600,2.2287063598632812,2.2251952968047854,tensor(0.0008),2.5556423513280033,2.1517457962036133,-2.075693130493164,0.5148491263389587,-2.0,3.8931212031911855e-08,-1.8621511459350586,2.9450597763061523,0.5013349652290344,-0.2402455359697342,1.2366679906845093,0.4976405203342438,1.1344794034957886,198.1449899673462
17800,2.2367589473724365,2.227039854227766,tensor(0.0008),2.7203518246313196,2.1759233474731445,-2.0887889862060547,0.5015957951545715,-2.0,3.7844543498977146e-08,-1.9044995307922363,2.8076164722442627,0.5102413296699524,-0.1819765716791153,1.1755013465881348,0.5096983313560486,1.1352896690368652,200.52330923080444
18000,2.2434003353118896,2.215540627631757,tensor(0.0008),2.478241765950424,2.1365089416503906,-2.0615668296813965,0.5136987566947937,-2.0,3.1641050668440585e-08,-2.0356624126434326,3.248703956604004,0.5055477023124695,-0.18897007405757904,1.1854387521743774,0.5024638175964355,1.137524962425232,202.8472638130188
18200,2.2009501457214355,2.211168595388963,tensor(0.0008),2.6108701954384577,2.1733670234680176,-2.0578207969665527,0.4817090928554535,-2.0,3.1860022176033453e-08,-1.6457762718200684,3.1084156036376953,0.5014171600341797,-0.18997488915920258,1.1935834884643555,0.4989461302757263,1.139548420906067,205.20866537094116
18400,2.18802809715271,2.1938430651347804,tensor(0.0008),2.0406132736893547,2.1638970375061035,-2.0356698036193848,0.5109162330627441,-2.0,3.1641050668440585e-08,-1.8947856426239014,3.038491725921631,0.49675115942955017,-0.19242209196090698,1.2009245157241821,0.4957900941371918,1.1394237279891968,207.6119465827942
18600,2.217538356781006,2.1865213388396754,tensor(0.0008),2.4358641338267875,2.1603317260742188,-2.0636367797851562,0.5347980856895447,-2.0,2.9361652664761095e-08,-1.7342268228530884,2.864095687866211,0.5109661817550659,-0.17984691262245178,1.1730740070343018,0.5061289072036743,1.1405296325683594,209.98716259002686
18800,2.1741483211517334,2.183513906610436,tensor(0.0008),2.190499834411193,2.1544601917266846,-2.015028476715088,0.5254546999931335,-2.0,2.2682216993530346e-08,-1.788625717163086,2.9119415283203125,0.49615636467933655,-0.20268189907073975,1.1929543018341064,0.49448347091674805,1.1417245864868164,212.35779237747192
19000,2.1652917861938477,2.17777818925472,tensor(0.0008),2.1983573390037554,2.178720474243164,-2.0339019298553467,0.5371038317680359,-2.0,2.3876825849811212e-08,-1.8185409307479858,2.7654924392700195,0.5031763911247253,-0.1938852220773697,1.1953328847885132,0.4996662437915802,1.1434592008590698,214.6462800502777
19200,2.206232786178589,2.181402525674455,tensor(0.0008),1.9741229428712048,2.1524291038513184,-2.058636426925659,0.5012178421020508,-2.0,2.3287183736897532e-08,-2.0524072647094727,2.983576774597168,0.5012466311454773,-0.2082325518131256,1.1969914436340332,0.4967513680458069,1.1435492038726807,216.9872419834137
19400,2.1824071407318115,2.1744387399746596,tensor(0.0007),2.6179372550778175,2.1575698852539062,-2.046276569366455,0.5207111239433289,-2.0,2.206066795906736e-08,-1.9009236097335815,2.934328079223633,0.4914395809173584,-0.19468636810779572,1.1815623044967651,0.4917278587818146,1.142944574356079,219.38736128807068
19600,2.1614866256713867,2.159319088528125,tensor(0.0007),2.797755714846421,2.168145179748535,-2.0491325855255127,0.4936849772930145,-2.0,1.7883337477542227e-08,-1.8136398792266846,2.851013660430908,0.5002045035362244,-0.18681475520133972,1.2378826141357422,0.49978816509246826,1.1437342166900635,221.70782780647278
19800,2.1891016960144043,2.15788558863626,tensor(0.0007),2.4835998422128323,2.1460556983947754,-2.06782865524292,0.5073189735412598,-2.0,1.5374787665223266e-08,-1.9402958154678345,2.886331796646118,0.5004736185073853,-0.17743518948554993,1.1826670169830322,0.4973733425140381,1.1444810628890991,224.01800203323364
20000,2.169139862060547,2.158832895289389,tensor(0.0007),2.5722275278484568,2.1862268447875977,-2.0119900703430176,0.491504043340683,-2.0,1.5374787665223266e-08,-1.9868749380111694,3.0186033248901367,0.5022662878036499,-0.1665457934141159,1.1873502731323242,0.49671629071235657,1.1461873054504395,226.33731150627136
20200,2.1063735485076904,2.1465653109393417,tensor(0.0007),2.378522411923635,2.1936464309692383,-2.0024666786193848,0.5016275644302368,-2.0,1.1791922993609205e-08,-1.7917606830596924,3.226684093475342,0.5042449235916138,-0.19433873891830444,1.1727370023727417,0.5019872188568115,1.1466069221496582,228.6104485988617
20400,2.1340675354003906,2.146717583378754,tensor(0.0007),2.4732987837315994,2.1931886672973633,-2.06483793258667,0.5060793161392212,-2.0,1.2367473267715923e-08,-1.8960862159729004,2.8700942993164062,0.5056536793708801,-0.2042253315448761,1.1952898502349854,0.5048453211784363,1.1487337350845337,230.91038012504578
20600,2.1303513050079346,2.1348849958334233,tensor(0.0007),2.7330436777624434,2.184432029724121,-2.00850772857666,0.5276039838790894,-2.0,9.86583081896697e-09,-1.9430311918258667,3.1328182220458984,0.5075387954711914,-0.232439786195755,1.1904022693634033,0.5032358169555664,1.1489529609680176,233.22453451156616
20800,2.1362996101379395,2.1200750742808534,tensor(0.0007),2.3554202458382796,2.2061784267425537,-2.0215330123901367,0.4898618459701538,-2.0,8.33814883804962e-09,-1.92423415184021,3.308698892593384,0.49765753746032715,-0.19074776768684387,1.2053910493850708,0.4954812526702881,1.1502861976623535,235.53902626037598
21000,2.130323886871338,2.1216208738586078,tensor(0.0007),2.719234673549956,2.16226863861084,-2.019545555114746,0.5183684825897217,-2.0,9.86583081896697e-09,-2.121523380279541,2.8923234939575195,0.502243161201477,-0.2302764505147934,1.1882264614105225,0.4994737207889557,1.1494086980819702,237.8775372505188
21200,2.150444984436035,2.1187622680725573,tensor(0.0007),2.324674725301155,2.1793341636657715,-2.0231685638427734,0.4958859086036682,-2.0,3.728933606339524e-09,-1.8553016185760498,2.960681438446045,0.5100875496864319,-0.1813567578792572,1.2109344005584717,0.5028842687606812,1.1503911018371582,240.17116975784302
21400,2.1338114738464355,2.1130447078381636,tensor(0.0007),2.209954027617901,2.157853603363037,-2.0358922481536865,0.5089972019195557,-2.0,3.728933606339524e-09,-2.1346518993377686,2.8299241065979004,0.49837785959243774,-0.17816950380802155,1.190927505493164,0.4948313534259796,1.1491808891296387,242.53120303153992
21600,2.082667589187622,2.1007517002763865,tensor(0.0007),2.514107125575306,2.181816339492798,-2.0380539894104004,0.4977371096611023,-2.0,0.0,-1.775261402130127,3.071115493774414,0.5038475394248962,-0.20302240550518036,1.2117938995361328,0.5011144876480103,1.1503472328186035,244.83371424674988
21800,2.081975221633911,2.1060232628103357,tensor(0.0007),2.270797253189853,2.199575424194336,-2.005614757537842,0.5172165036201477,-2.0,0.0,-1.9667084217071533,2.817157030105591,0.5023590922355652,-0.1858043670654297,1.2134699821472168,0.5020707845687866,1.15030837059021,247.10314345359802
22000,2.1006243228912354,2.092374114970511,tensor(0.0007),2.497551727923953,2.174938678741455,-2.0356266498565674,0.525216281414032,-2.0,3.728933606339524e-09,-1.765113353729248,2.9561872482299805,0.5030819773674011,-0.19258999824523926,1.1819939613342285,0.501395046710968,1.1505632400512695,249.37859749794006
22200,2.0818588733673096,2.084949830690432,tensor(0.0007),2.6480980856906737,2.176452159881592,-2.0273165702819824,0.49015870690345764,-2.0,0.0,-1.9584318399429321,3.027981996536255,0.4977085292339325,-0.18303777277469635,1.182405710220337,0.4983879327774048,1.1520466804504395,251.68628811836243
22400,2.06866717338562,2.080529769976713,tensor(0.0007),2.530518575882732,2.1943202018737793,-2.008638381958008,0.5089560747146606,-2.0,0.0,-1.9448463916778564,3.139011859893799,0.4994890093803406,-0.1952761709690094,1.1799170970916748,0.4960295855998993,1.1520377397537231,254.04003620147705
22600,2.0746936798095703,2.069508062966516,tensor(0.0007),2.527837111739008,2.1902270317077637,-2.015746831893921,0.5258385539054871,-2.0,0.0,-1.8985966444015503,2.8114657402038574,0.5052633285522461,-0.1885652095079422,1.1762466430664062,0.5021833777427673,1.1522408723831177,256.3413655757904
22800,2.026156187057495,2.080019856477068,tensor(0.0007),2.1474705762301567,2.192826271057129,-2.0077266693115234,0.4908217489719391,-2.0,0.0,-2.0254781246185303,2.90059232711792,0.49750247597694397,-0.20298567414283752,1.1726313829421997,0.49763670563697815,1.1509089469909668,258.6062262058258
23000,2.1127781867980957,2.07721035428444,tensor(0.0006),2.843739101570681,2.1949222087860107,-2.014350414276123,0.5574311017990112,-2.0,0.0,-2.020334482192993,3.073329448699951,0.5085605382919312,-0.17997068166732788,1.2047446966171265,0.5044762492179871,1.1525017023086548,260.9128522872925
23200,2.069749355316162,2.080439830864507,tensor(0.0006),2.2246126930250423,2.217777729034424,-1.9985772371292114,0.48823031783103943,-2.0,0.0,-1.7618414163589478,2.8275275230407715,0.50169837474823,-0.18514898419380188,1.1950554847717285,0.5008978247642517,1.1541211605072021,263.20022988319397
23400,2.0440168380737305,2.0609380835073248,tensor(0.0006),2.7580116887860084,2.236865520477295,-2.0186994075775146,0.49973249435424805,-2.0,0.0,-2.059443473815918,2.9688711166381836,0.4991918206214905,-0.1890162080526352,1.1872140169143677,0.5022881627082825,1.1533408164978027,265.5601644515991
23600,2.059354305267334,2.0634351615287954,tensor(0.0006),2.8101558163302918,2.229050636291504,-1.9943933486938477,0.5216100215911865,-2.0,0.0,-1.7320144176483154,3.0941824913024902,0.5098926424980164,-0.18535850942134857,1.1987841129302979,0.5049418807029724,1.1544958353042603,267.86891531944275
23800,2.0623230934143066,2.059192857229132,tensor(0.0006),2.710938817720884,2.198115587234497,-2.033048391342163,0.5028581619262695,-2.0,0.0,-2.125643253326416,3.253199815750122,0.504141092300415,-0.2046167105436325,1.2185853719711304,0.5031070113182068,1.1541037559509277,270.1728584766388
24000,2.0255956649780273,2.035362743974653,tensor(0.0006),2.875621815742838,2.2088510990142822,-1.9669665098190308,0.5048268437385559,-2.0,0.0,-2.020435094833374,2.955420970916748,0.5043378472328186,-0.18805505335330963,1.215788722038269,0.5043236613273621,1.154660940170288,272.4960629940033
24200,2.0571274757385254,2.0489143568021464,tensor(0.0006),2.84763536253731,2.231060028076172,-2.0374679565429688,0.535086989402771,-2.0,0.0,-1.8507399559020996,3.1707520484924316,0.5094671249389648,-0.18814803659915924,1.1902841329574585,0.5070440769195557,1.1560442447662354,274.7541913986206
24400,2.040700912475586,2.0393250444967985,tensor(0.0006),2.5941731521123095,2.2046573162078857,-2.0399985313415527,0.5240118503570557,-2.0,0.0,-1.7170330286026,2.9723219871520996,0.5019927620887756,-0.1888202279806137,1.1962140798568726,0.49795183539390564,1.1553603410720825,277.0851261615753
24600,2.006787061691284,2.0382451852985186,tensor(0.0006),2.5131786066782285,2.1979269981384277,-1.9960962533950806,0.49355992674827576,-2.0,0.0,-1.9220852851867676,2.738572359085083,0.5009673833847046,-0.1699369102716446,1.2223089933395386,0.5000751614570618,1.1553916931152344,279.3840615749359
24800,1.9988784790039062,2.0361420808342596,tensor(0.0006),2.443038055674897,2.2416152954101562,-1.9837998151779175,0.505331814289093,-2.0,0.0,-1.9832069873809814,3.1085305213928223,0.5027957558631897,-0.1963243931531906,1.1793934106826782,0.5001192092895508,1.156701683998108,281.64847230911255
25000,2.0032622814178467,2.020801130603199,tensor(0.0006),2.6288020658141567,2.220109462738037,-1.9603352546691895,0.5043482184410095,-2.0,0.0,-1.9662585258483887,2.8898539543151855,0.5014925003051758,-0.19867751002311707,1.2027862071990967,0.49861273169517517,1.157484531402588,283.9282479286194
25200,2.0672073364257812,2.0296810965477214,tensor(0.0006),2.3216001450424333,2.1981489658355713,-2.0142147541046143,0.49844053387641907,-2.0,0.0,-2.25268292427063,3.1896045207977295,0.4934375286102295,-0.18885211646556854,1.2009422779083252,0.4961775839328766,1.1549832820892334,286.26067209243774
25400,2.0083131790161133,2.016168083078987,tensor(0.0006),2.444787369750131,2.217296600341797,-2.010927677154541,0.5456804037094116,-2.0,0.0,-1.8859425783157349,3.106179714202881,0.4990770220756531,-0.22517506778240204,1.1911476850509644,0.4976375102996826,1.1566381454467773,288.5897305011749
25600,2.037653684616089,2.0215892362514887,tensor(0.0006),2.6280467914229604,2.2078967094421387,-1.9915369749069214,0.517418384552002,-2.0,0.0,-1.6676504611968994,3.0970346927642822,0.5013010501861572,-0.1684519350528717,1.1747359037399292,0.4995195269584656,1.1563737392425537,290.9131591320038
25800,1.9525244235992432,2.00833360372628,tensor(0.0006),2.2553027569762527,2.2131409645080566,-1.994700312614441,0.5183306336402893,-2.0,0.0,-2.5035958290100098,2.9947471618652344,0.5014756321907043,-0.19234691560268402,1.1908800601959229,0.5022491216659546,1.1577876806259155,293.2099521160126
26000,2.02524733543396,2.008158989586122,tensor(0.0006),2.2479610841526796,2.2028284072875977,-1.9915578365325928,0.5326159596443176,-2.0,0.0,-2.150184392929077,2.792447328567505,0.4980296194553375,-0.2143622636795044,1.2119207382202148,0.49337953329086304,1.156508207321167,295.533620595932
26200,1.938352346420288,1.9953026898625859,tensor(0.0006),2.1073496312302114,2.230468988418579,-1.9992562532424927,0.527031660079956,-2.0,0.0,-2.044400930404663,2.867443323135376,0.5005020499229431,-0.20627279579639435,1.1857621669769287,0.5008707642555237,1.157583236694336,297.8367054462433
26400,1.9746770858764648,1.9997754820086842,tensor(0.0005),2.4382805648723367,2.2126851081848145,-1.992933750152588,0.5156596302986145,-2.0,0.0,-2.0881543159484863,3.8004837036132812,0.5014657974243164,-0.17244626581668854,1.212694764137268,0.49903449416160583,1.1580642461776733,300.1614270210266
26600,1.9817060232162476,1.9919013060689577,tensor(0.0005),2.4359210752878577,2.230285167694092,-1.9663608074188232,0.5432114005088806,-2.0,0.0,-1.8725969791412354,3.0742733478546143,0.4975360631942749,-0.2100820392370224,1.1988153457641602,0.4991409182548523,1.1588220596313477,302.4526798725128
26800,1.9777392148971558,1.9908532574878857,tensor(0.0005),2.8888952050067633,2.225651741027832,-2.0123291015625,0.5120425224304199,-2.0,0.0,-1.8154964447021484,2.78446626663208,0.5105717182159424,-0.17446552217006683,1.1957740783691406,0.5044640898704529,1.1596958637237549,304.7669687271118
27000,1.973994255065918,1.992721502297176,tensor(0.0005),2.6728285306377186,2.227940559387207,-1.9817256927490234,0.5385546088218689,-2.0,0.0,-1.7985175848007202,2.9066858291625977,0.5024747252464294,-0.19183582067489624,1.1967307329177856,0.5000379681587219,1.1582775115966797,307.07752442359924
27200,1.950582504272461,1.9828488677002603,tensor(0.0005),2.465605623850053,2.2065539360046387,-1.9907312393188477,0.4966486394405365,-2.0,0.0,-1.7450377941131592,2.996560573577881,0.5067798495292664,-0.19485829770565033,1.2148672342300415,0.5035808682441711,1.1613408327102661,309.4305386543274
27400,1.9956752061843872,1.986571578370906,tensor(0.0005),2.534699718593756,2.187033176422119,-2.0253641605377197,0.4991217851638794,-2.0,0.0,-1.893352746963501,2.8002965450286865,0.5020254850387573,-0.18012665212154388,1.17845618724823,0.4989801049232483,1.1588222980499268,311.8251624107361
27600,1.9417282342910767,1.9783226388335078,tensor(0.0005),2.427992820394539,2.2253265380859375,-1.9851040840148926,0.5288582444190979,-2.0,0.0,-1.7514411211013794,2.8533263206481934,0.49804961681365967,-0.18875233829021454,1.206106424331665,0.49805912375450134,1.1612749099731445,314.14471101760864
27800,1.9793339967727661,1.971688153244242,tensor(0.0005),2.77532154832253,2.1992740631103516,-1.9799647331237793,0.5112972855567932,-2.0,0.0,-1.8216984272003174,3.1875741481781006,0.5048123598098755,-0.1823386549949646,1.2302510738372803,0.4996057152748108,1.1603319644927979,316.4611175060272
28000,1.9747726917266846,1.9762598517013767,tensor(0.0005),2.589401226287668,2.2210865020751953,-2.0082974433898926,0.5203613042831421,-2.0,0.0,-1.9728769063949585,2.9193904399871826,0.5003423094749451,-0.18040238320827484,1.1784049272537231,0.4972788095474243,1.1615841388702393,318.74396562576294
28200,2.015491247177124,1.9648346279418707,tensor(0.0005),2.781195357373867,2.221677780151367,-1.9448202848434448,0.4943266212940216,-2.0,0.0,-1.873797059059143,3.025714874267578,0.5046519637107849,-0.18449744582176208,1.1830164194107056,0.501939594745636,1.1633803844451904,321.0437579154968
28400,1.9839043617248535,1.977774849858084,tensor(0.0005),2.535373271809358,2.225059986114502,-2.003281831741333,0.5160331130027771,-2.0,0.0,-1.9570964574813843,3.1950550079345703,0.5017896294593811,-0.19728407263755798,1.1727081537246704,0.5029304623603821,1.1632083654403687,323.4114782810211
28600,1.9792612791061401,1.9524591653106511,tensor(0.0005),2.6833708193329096,2.2341535091400146,-1.994401454925537,0.5001240372657776,-2.0,0.0,-2.2023913860321045,2.8465023040771484,0.5026686787605286,-0.21475747227668762,1.1745296716690063,0.5041530728340149,1.1631617546081543,325.69866251945496
28800,1.9789044857025146,1.9556166721469483,tensor(0.0005),2.528409370512546,2.231727123260498,-2.025404930114746,0.5057241320610046,-2.0,0.0,-1.8479198217391968,3.145329475402832,0.5044050812721252,-0.19037006795406342,1.1772209405899048,0.49992114305496216,1.1645379066467285,327.96404814720154
29000,1.9782211780548096,1.95841140831892,tensor(0.0005),2.68056051939623,2.201174736022949,-2.0128884315490723,0.49963653087615967,-2.0,0.0,-2.1565053462982178,2.886289119720459,0.49665698409080505,-0.21370689570903778,1.1843105554580688,0.496423602104187,1.1624081134796143,330.25169110298157
29200,1.9442729949951172,1.9612178426730436,tensor(0.0005),2.5141427848121882,2.2422776222229004,-1.965930700302124,0.5434938073158264,-2.0,0.0,-2.333655595779419,3.0723578929901123,0.5030417442321777,-0.1844177097082138,1.2019320726394653,0.5031152367591858,1.1635878086090088,332.563853263855
29400,1.9344406127929688,1.944247660378045,tensor(0.0005),2.2625680709811022,2.2279326915740967,-1.9606623649597168,0.5482196807861328,-2.0,0.0,-1.8175615072250366,3.013303756713867,0.4985974431037903,-0.20277725160121918,1.1777254343032837,0.4958949089050293,1.1647312641143799,334.8975908756256
29600,1.9542524814605713,1.9503752657629099,tensor(0.0005),2.631427691604535,2.2087645530700684,-2.0108203887939453,0.5236952304840088,-2.0,0.0,-1.7443971633911133,3.065927505493164,0.5036781430244446,-0.17899486422538757,1.196598768234253,0.4993738830089569,1.1634986400604248,337.1928687095642
29800,1.914201021194458,1.9373660584491175,tensor(0.0004),2.365229486793356,2.2335567474365234,-2.018106698989868,0.5283796191215515,-2.0,0.0,-1.9162665605545044,2.8975672721862793,0.4922967553138733,-0.18365874886512756,1.1899735927581787,0.4959835410118103,1.1640267372131348,339.51073360443115
30000,1.9532262086868286,1.940933971674349,tensor(0.0004),2.5906854830020016,2.2376585006713867,-1.9964699745178223,0.5144289135932922,-2.0,0.0,-1.9667556285858154,2.976418972015381,0.4952097535133362,-0.19348035752773285,1.2198104858398438,0.4964045584201813,1.164333701133728,341.8008897304535
30200,1.9378530979156494,1.9367829907954304,tensor(0.0004),2.3281644009499938,2.190115451812744,-1.9844813346862793,0.5005578994750977,-2.0,0.0,-1.898442029953003,3.111039161682129,0.5005667209625244,-0.1970265954732895,1.1807866096496582,0.4970470666885376,1.163267970085144,344.0818257331848
30400,1.8951148986816406,1.9341759128945892,tensor(0.0004),2.765275035576573,2.2635507583618164,-1.9878458976745605,0.4921984076499939,-2.0,0.0,-1.862798810005188,2.959613800048828,0.5004240870475769,-0.17320634424686432,1.2249151468276978,0.4985773265361786,1.1657553911209106,346.4371283054352
30600,1.959520697593689,1.9427608014104094,tensor(0.0004),2.90194312115555,2.232839822769165,-2.009078025817871,0.47709667682647705,-2.0,0.0,-1.8577653169631958,3.2812747955322266,0.502993106842041,-0.1795388162136078,1.2089831829071045,0.5009655356407166,1.1649785041809082,348.77184891700745
30800,1.920474648475647,1.9350950873622623,tensor(0.0004),2.627402556880312,2.235092878341675,-1.9835340976715088,0.5108806490898132,-2.0,0.0,-1.731260895729065,2.968100070953369,0.5016577243804932,-0.20822201669216156,1.1787116527557373,0.49891144037246704,1.1649880409240723,351.0330641269684
31000,1.980468988418579,1.932697686517612,tensor(0.0004),2.6223288038814947,2.20945405960083,-2.0357155799865723,0.5242149829864502,-2.0,0.0,-1.9767721891403198,2.8649373054504395,0.5027880072593689,-0.1860021948814392,1.2123860120773315,0.5018377304077148,1.163527488708496,353.30446004867554
31200,1.9426177740097046,1.930877923159847,tensor(0.0004),2.818661332891955,2.2565994262695312,-1.968599796295166,0.5281262397766113,-2.0,0.0,-2.2520077228546143,2.8942742347717285,0.4969492554664612,-0.1701033115386963,1.1898268461227417,0.4957895278930664,1.1650092601776123,355.6046681404114
31400,1.9271045923233032,1.9228861462382096,tensor(0.0004),2.8596038647346704,2.2563955783843994,-2.0152766704559326,0.49295467138290405,-2.0,0.0,-1.829577922821045,2.7688515186309814,0.4987323582172394,-0.20949995517730713,1.1990448236465454,0.5011495351791382,1.1652156114578247,357.95208859443665
31600,1.9369653463363647,1.92280018721067,tensor(0.0004),2.630482787391825,2.200929641723633,-2.044433116912842,0.5102149844169617,-2.0,0.0,-1.8399471044540405,3.0911006927490234,0.49900221824645996,-0.1821926236152649,1.1908001899719238,0.4988223910331726,1.1627708673477173,360.21909046173096
31800,1.9251452684402466,1.9259908528518266,tensor(0.0004),2.3794768589051847,2.2180514335632324,-1.9520726203918457,0.5439397096633911,-2.0,0.0,-2.1226725578308105,3.149677038192749,0.5033930540084839,-0.20539286732673645,1.1754544973373413,0.5018194317817688,1.1636962890625,362.4654450416565
32000,1.933585286140442,1.9178812597349415,tensor(0.0004),2.780046527004828,2.2592029571533203,-1.938392162322998,0.5056703090667725,-2.0,0.0,-2.0256950855255127,2.796323299407959,0.5089243054389954,-0.21075928211212158,1.1931581497192383,0.5053817629814148,1.1660935878753662,364.69456720352173
32200,1.9083160161972046,1.9125745043626374,tensor(0.0004),2.5385982435129857,2.2128500938415527,-1.9778034687042236,0.5216115713119507,-2.0,0.0,-1.852219581604004,2.956608295440674,0.5019763112068176,-0.17727693915367126,1.1812527179718018,0.49760863184928894,1.1649065017700195,366.9686586856842
32400,1.8987754583358765,1.9069109676985483,tensor(0.0004),2.845215091497998,2.237975597381592,-2.0309865474700928,0.5465416312217712,-2.0,0.0,-2.0099010467529297,3.0863609313964844,0.5059171319007874,-0.23609410226345062,1.1890875101089478,0.505706787109375,1.165354609489441,369.2239968776703
32600,1.9117622375488281,1.9229917258467715,tensor(0.0004),2.4894387123394734,2.2625951766967773,-1.9676741361618042,0.5221694707870483,-2.0,0.0,-2.135835886001587,2.934109687805176,0.4956037700176239,-0.18898823857307434,1.2417422533035278,0.49514880776405334,1.1670587062835693,371.45326828956604
