iteration,loss,ema_loss,lr,grad_norm,phi_norm,trace_q_mean,trace_q_std,eta_mean,eta_std,s0_min,s0_max,s0_mean,sT_min,sT_max,sT_mean,Q_norm,time
32800,1.9025905132293701,1.9043062807017472,tensor(0.0004),2.7077963849051434,2.250997543334961,-2.018951892852783,0.5174321532249451,-2.0,0.0,-2.074187994003296,2.9815521240234375,0.5039827823638916,-0.2111133635044098,1.1799261569976807,0.5031501054763794,1.1655954122543335,373.6844391822815
33000,1.9074002504348755,1.9056603562258618,tensor(0.0004),2.484999459938185,2.220447540283203,-1.9960211515426636,0.5303698182106018,-2.0,0.0,-1.8273147344589233,2.989497184753418,0.5005678534507751,-0.17420898377895355,1.2026915550231934,0.49746063351631165,1.1649318933486938,375.9383201599121
33200,1.9388082027435303,1.899933520835309,tensor(0.0004),2.6350763901275385,2.2552027702331543,-2.007622003555298,0.5357930064201355,-2.0,0.0,-1.9580419063568115,2.8941946029663086,0.4964108467102051,-0.18947647511959076,1.1865382194519043,0.4977172613143921,1.1660120487213135,378.1812539100647
33400,1.9092817306518555,1.9010530329176258,tensor(0.0003),2.407116803629864,2.2484447956085205,-2.025444984436035,0.4813355505466461,-2.0,0.0,-1.9180504083633423,2.848217010498047,0.5005887746810913,-0.22480396926403046,1.2007038593292236,0.5031504034996033,1.1666077375411987,380.45997977256775
33600,1.9079948663711548,1.9040158790347834,tensor(0.0003),2.53997934893977,2.2415740489959717,-2.0183401107788086,0.531557023525238,-2.0,0.0,-1.9712905883789062,3.0307722091674805,0.4970290958881378,-0.21209123730659485,1.1786826848983765,0.4951671361923218,1.165051817893982,382.71884322166443
33800,1.9240607023239136,1.9096254371267698,tensor(0.0003),2.591846700696803,2.23968768119812,-1.9900811910629272,0.49151530861854553,-2.0,0.0,-2.0580062866210938,2.706291913986206,0.49736228585243225,-0.19700460135936737,1.1888622045516968,0.4987502694129944,1.1668126583099365,384.95329785346985
34000,1.9132673740386963,1.8972637174197633,tensor(0.0003),2.5074431738357745,2.246697425842285,-2.018463134765625,0.47206392884254456,-2.0,0.0,-1.9218488931655884,2.785271644592285,0.5025829672813416,-0.20650143921375275,1.1816754341125488,0.4994753301143646,1.1660807132720947,387.2038450241089
34200,1.9042224884033203,1.90063940324862,tensor(0.0003),2.9289832747010105,2.240034580230713,-1.97792387008667,0.5159392356872559,-2.0,0.0,-2.1816632747650146,2.951043128967285,0.5010068416595459,-0.18668536841869354,1.191557765007019,0.5005486011505127,1.1666464805603027,389.4962863922119
34400,1.8882875442504883,1.8895725784369624,tensor(0.0003),2.9133376591391156,2.2201104164123535,-1.9955898523330688,0.5178316831588745,-2.0,0.0,-2.0632100105285645,2.9225845336914062,0.5025674104690552,-0.21127979457378387,1.2150388956069946,0.49941912293434143,1.1642227172851562,391.8526077270508
34600,1.8375698328018188,1.8885778536889684,tensor(0.0003),2.5711898234619186,2.2392284870147705,-1.986762523651123,0.5195457935333252,-2.0,0.0,-2.0379951000213623,2.8458871841430664,0.502555787563324,-0.18053878843784332,1.1917980909347534,0.5011874437332153,1.1668498516082764,394.19348335266113
34800,1.8940082788467407,1.8921842473237456,tensor(0.0003),2.55213110460396,2.2421345710754395,-1.9727845191955566,0.5351009964942932,-2.0,0.0,-2.118985891342163,2.7869043350219727,0.5006652474403381,-0.20739105343818665,1.2341625690460205,0.49904119968414307,1.1664795875549316,396.4815230369568
35000,1.8505343198776245,1.8850127530304719,tensor(0.0003),2.5040999712733867,2.233937978744507,-1.9682815074920654,0.5169968605041504,-2.0,0.0,-1.9886748790740967,3.1209588050842285,0.5064656138420105,-0.2212221622467041,1.186460256576538,0.5028464794158936,1.166881799697876,398.7505314350128
35200,1.867169976234436,1.883153804579461,tensor(0.0003),2.7832503108948288,2.230525493621826,-2.038557767868042,0.5198380351066589,-2.0,0.0,-1.785500168800354,2.984030246734619,0.5026399493217468,-0.19277246296405792,1.2056387662887573,0.5032748579978943,1.167112946510315,401.0580735206604
35400,1.8617967367172241,1.8851081436001325,tensor(0.0003),2.433257555085506,2.2433667182922363,-1.9679545164108276,0.5139254331588745,-2.0,0.0,-1.874029278755188,2.8874094486236572,0.5019885897636414,-0.20326796174049377,1.1920491456985474,0.497473806142807,1.166101098060608,403.4238109588623
35600,1.8726258277893066,1.8866489752347495,tensor(0.0003),2.919107067498772,2.2187323570251465,-2.0033721923828125,0.5012751221656799,-2.0,0.0,-1.7866883277893066,3.0479092597961426,0.5071428418159485,-0.2371656894683838,1.1766277551651,0.5026355385780334,1.1653928756713867,405.7430303096771
35800,1.8800095319747925,1.876283797246882,tensor(0.0003),2.7495623667385973,2.230846881866455,-2.016857385635376,0.5149806141853333,-2.0,0.0,-1.9019407033920288,3.0227408409118652,0.5003385543823242,-0.218528613448143,1.2019301652908325,0.500039279460907,1.167312741279602,408.05844593048096
36000,1.8945910930633545,1.8697595763306976,tensor(0.0003),2.5328415849109707,2.219464063644409,-2.051224946975708,0.5031841397285461,-2.0,0.0,-1.9301543235778809,3.0348668098449707,0.49792203307151794,-0.20722971856594086,1.175025224685669,0.497290700674057,1.1669001579284668,410.41501569747925
36200,1.866820216178894,1.864851514204286,tensor(0.0003),2.6737809509585895,2.250187397003174,-1.9874131679534912,0.5325906276702881,-2.0,0.0,-1.9016156196594238,2.955500602722168,0.49691349267959595,-0.20486381649971008,1.1936336755752563,0.4963504672050476,1.166627049446106,412.73606038093567
36400,1.8832989931106567,1.876042172578432,tensor(0.0003),2.5578099325533623,2.2715249061584473,-2.001347064971924,0.511897623538971,-2.0,0.0,-2.286494016647339,3.1051931381225586,0.507756769657135,-0.20122912526130676,1.1807101964950562,0.5067465305328369,1.1671137809753418,415.09710001945496
36600,1.86809241771698,1.8687031267113354,tensor(0.0003),2.327705142232625,2.2510459423065186,-2.015195608139038,0.5030308365821838,-2.0,0.0,-2.319683313369751,3.1570441722869873,0.5006098747253418,-0.19618357717990875,1.1877005100250244,0.49751272797584534,1.1683340072631836,417.4140558242798
36800,1.8649603128433228,1.8673199950256552,tensor(0.0003),2.5400759564169992,2.2377991676330566,-1.9931721687316895,0.521007776260376,-2.0,0.0,-1.7572576999664307,2.823145627975464,0.5015747547149658,-0.232350155711174,1.1943405866622925,0.49763092398643494,1.1677229404449463,419.7237286567688
37000,1.8666267395019531,1.8685456962965066,tensor(0.0003),2.6651302752556267,2.2454380989074707,-1.9739086627960205,0.5015285015106201,-2.0,0.0,-1.9202823638916016,2.8884942531585693,0.5083213448524475,-0.18345610797405243,1.2212573289871216,0.5072792172431946,1.1675204038619995,422.0145151615143
37200,1.8512380123138428,1.8629042525677941,tensor(0.0003),2.6294304202869934,2.253960371017456,-1.9834096431732178,0.506084144115448,-2.0,0.0,-1.8289920091629028,2.883364200592041,0.5043243765830994,-0.1956174522638321,1.1865551471710205,0.5018255710601807,1.1678330898284912,424.301632642746
37400,1.8236078023910522,1.8644397296893715,tensor(0.0002),2.2633106479525793,2.246947765350342,-2.013683557510376,0.5016463398933411,-2.0,0.0,-1.8487895727157593,2.9120826721191406,0.5003995299339294,-0.20314732193946838,1.2138597965240479,0.4974746108055115,1.1669299602508545,426.64507389068604
37600,1.8837106227874756,1.856686550878457,tensor(0.0002),2.6386319467175,2.235896587371826,-1.9698081016540527,0.49253952503204346,-2.0,0.0,-1.9776535034179688,2.7963223457336426,0.49831435084342957,-0.19812242686748505,1.1949174404144287,0.49564406275749207,1.1682437658309937,428.9549732208252
37800,1.8584340810775757,1.8667321363433123,tensor(0.0002),2.772943461059826,2.2200891971588135,-2.0195472240448,0.4890748858451843,-2.0,0.0,-1.8653512001037598,2.9863624572753906,0.4967269003391266,-0.18891529738903046,1.1920806169509888,0.49817901849746704,1.166067123413086,431.25031185150146
38000,1.8497955799102783,1.8601831715381394,tensor(0.0002),2.6562193350558263,2.2489874362945557,-2.0173869132995605,0.48646852374076843,-2.0,0.0,-1.8844163417816162,3.091850757598877,0.5053471922874451,-0.19847813248634338,1.1967270374298096,0.5003089904785156,1.167675495147705,433.5159032344818
38200,1.898807168006897,1.8609999302771605,tensor(0.0002),2.578839180791253,2.2304329872131348,-2.0534567832946777,0.5113143920898438,-2.0,0.0,-1.8149808645248413,2.8234434127807617,0.5076654553413391,-0.20350472629070282,1.1867631673812866,0.5055094957351685,1.1680576801300049,435.81950759887695
38400,1.8693785667419434,1.8563282013334783,tensor(0.0002),2.4471459909725675,2.2582969665527344,-1.9574904441833496,0.5316318273544312,-2.0,0.0,-1.8871923685073853,3.3823463916778564,0.5056076645851135,-0.20878866314888,1.2154358625411987,0.5006822943687439,1.1693520545959473,438.1640434265137
38600,1.8561477661132812,1.8525618574814198,tensor(0.0002),2.868988392698908,2.241924285888672,-1.9623768329620361,0.5130090713500977,-2.0,0.0,-1.8354278802871704,2.8417696952819824,0.5005522966384888,-0.1817292869091034,1.205248475074768,0.499600350856781,1.1691161394119263,440.4395852088928
38800,1.8282725811004639,1.8472967674614287,tensor(0.0002),2.8681094456057292,2.239508867263794,-1.986889362335205,0.5300622582435608,-2.0,0.0,-1.8741363286972046,2.8202426433563232,0.4965039789676666,-0.2105094939470291,1.1885350942611694,0.496017187833786,1.1681106090545654,442.723192691803
39000,1.8998664617538452,1.8619063528450657,tensor(0.0002),2.5982503454013983,2.233293294906616,-2.016477346420288,0.5015040040016174,-2.0,0.0,-1.8138259649276733,2.940650463104248,0.5012566447257996,-0.19374656677246094,1.1940789222717285,0.49894195795059204,1.169551134109497,445.0261824131012
39200,1.8543370962142944,1.855901252692294,tensor(0.0002),2.607855745190983,2.2480411529541016,-2.0098085403442383,0.5163502097129822,-2.0,0.0,-2.0698819160461426,3.1852762699127197,0.5009223818778992,-0.17838099598884583,1.2118384838104248,0.5013320446014404,1.168345332145691,447.3169972896576
39400,1.8761179447174072,1.8517139155388553,tensor(0.0002),2.6506956754683326,2.23875093460083,-2.051199436187744,0.4802758991718292,-2.0,0.0,-1.7094374895095825,2.7865405082702637,0.5044235587120056,-0.24809029698371887,1.187363862991333,0.5023078322410583,1.1694036722183228,449.60846614837646
39600,1.82633638381958,1.8503184598431033,tensor(0.0002),2.6508725346491686,2.2359089851379395,-1.975218653678894,0.5105730295181274,-2.0,0.0,-1.975600004196167,3.133908748626709,0.5016367435455322,-0.22905293107032776,1.2105001211166382,0.500160813331604,1.1688332557678223,451.9266245365143
39800,1.827359914779663,1.8447191339054365,tensor(0.0002),2.8477956907538844,2.266270637512207,-1.9751441478729248,0.4768874943256378,-2.0,0.0,-1.9544334411621094,3.0501320362091064,0.5034618973731995,-0.1922365128993988,1.2092232704162598,0.500764787197113,1.1688154935836792,454.24505138397217
40000,1.8065383434295654,1.842788236037494,tensor(0.0002),2.548198532054963,2.249228000640869,-1.959598422050476,0.5236157178878784,-2.0,0.0,-1.830439567565918,3.0364584922790527,0.5013653635978699,-0.21758972108364105,1.1982065439224243,0.4974452555179596,1.1692438125610352,456.5550994873047
40200,1.8403325080871582,1.8451492293326321,tensor(0.0002),2.3971840566620455,2.264150619506836,-1.945137858390808,0.5314462780952454,-2.0,0.0,-1.7549571990966797,3.1710119247436523,0.5032221674919128,-0.21381042897701263,1.2176097631454468,0.5009384155273438,1.1715644598007202,458.8443615436554
40400,1.852276086807251,1.846862230507228,tensor(0.0002),2.337262482762442,2.2363219261169434,-1.9769355058670044,0.4942317306995392,-2.0,0.0,-1.8619370460510254,2.9945387840270996,0.5031115412712097,-0.2262074202299118,1.2046023607254028,0.498564749956131,1.1690154075622559,461.1881024837494
40600,1.8261878490447998,1.833286664180413,tensor(0.0002),2.3068996775439254,2.227635145187378,-2.0009679794311523,0.5005477070808411,-2.0,0.0,-2.1158578395843506,2.8933675289154053,0.4954618811607361,-0.175086110830307,1.2199833393096924,0.4952145516872406,1.1706026792526245,463.48488879203796
40800,1.8239333629608154,1.835032059176151,tensor(0.0002),2.3896051517424723,2.230496644973755,-2.0189805030822754,0.48809245228767395,-2.0,0.0,-1.8543121814727783,2.919185161590576,0.4981471598148346,-0.18658314645290375,1.1848317384719849,0.49968481063842773,1.1707768440246582,465.7550587654114
41000,1.860743522644043,1.8449676599773102,tensor(0.0002),2.6703366895687566,2.277407646179199,-1.9828763008117676,0.5029921531677246,-2.0,0.0,-2.041731595993042,3.10518217086792,0.5031433701515198,-0.19474206864833832,1.1887813806533813,0.5046272277832031,1.1731960773468018,468.0139989852905
41200,1.8573397397994995,1.8460664916651055,tensor(0.0002),2.5807762825153326,2.2474541664123535,-1.9994537830352783,0.5208602547645569,-2.0,0.0,-1.8631633520126343,2.7609915733337402,0.501307487487793,-0.211931973695755,1.1992437839508057,0.5011623501777649,1.1722495555877686,470.2132451534271
41400,1.8634991645812988,1.8346217263789732,tensor(0.0002),2.6204724703830227,2.2498555183410645,-2.010622501373291,0.5577822923660278,-2.0,0.0,-2.0407774448394775,2.769254684448242,0.500980794429779,-0.17814849317073822,1.185122013092041,0.49964776635169983,1.172438383102417,472.52538418769836
41600,1.837512493133545,1.8354885103615919,tensor(0.0002),2.3359911171609573,2.2446794509887695,-1.9756630659103394,0.4909554719924927,-2.0,0.0,-1.873117446899414,2.833380699157715,0.5002918243408203,-0.1820906102657318,1.2374498844146729,0.4978439211845398,1.173287034034729,474.75169038772583
41800,1.8245187997817993,1.836121008942843,tensor(0.0002),2.6756643661544794,2.2479794025421143,-2.016792058944702,0.5207345485687256,-2.0,0.0,-2.017749786376953,2.862009048461914,0.49705374240875244,-0.18611487746238708,1.216601848602295,0.4987165033817291,1.1718028783798218,476.95985555648804
42000,1.805868148803711,1.825849119696597,tensor(0.0002),2.3319552042655807,2.2629599571228027,-1.9710373878479004,0.5221576690673828,-2.0,0.0,-1.9974946975708008,3.530111074447632,0.5009194612503052,-0.22326739132404327,1.2169849872589111,0.4986919164657593,1.1727261543273926,479.1953628063202
42200,1.820430874824524,1.8278574141492991,tensor(0.0002),2.4135667037222133,2.2553229331970215,-1.9536155462265015,0.5272308588027954,-2.0,0.0,-1.9651660919189453,2.860568046569824,0.5030157566070557,-0.19939808547496796,1.222943902015686,0.4997605085372925,1.172163486480713,481.4261746406555
42400,1.8261656761169434,1.8325456909835764,tensor(0.0002),2.482733590570414,2.2482962608337402,-1.9434024095535278,0.5322455763816833,-2.0,0.0,-1.7464723587036133,3.027869701385498,0.5009316802024841,-0.1740959733724594,1.2162823677062988,0.4979872703552246,1.1733489036560059,483.6747303009033
42600,1.8200087547302246,1.8300823209864032,tensor(0.0002),2.5651345692051932,2.2375826835632324,-2.0050811767578125,0.5273319482803345,-2.0,0.0,-2.1187996864318848,3.0691637992858887,0.5067415237426758,-0.20485825836658478,1.1982313394546509,0.503684401512146,1.1724193096160889,485.9363353252411
42800,1.8170188665390015,1.8227643089711205,tensor(0.0002),2.4580296640719954,2.254817485809326,-1.9740145206451416,0.5294203758239746,-2.0,0.0,-1.9034985303878784,2.809899091720581,0.5035057067871094,-0.1968861222267151,1.1971628665924072,0.5004009008407593,1.1731183528900146,488.21198987960815
43000,1.840287685394287,1.8325291842374223,tensor(0.0001),2.476066679194226,2.2655482292175293,-1.959862470626831,0.5145468711853027,-2.0,0.0,-1.9778575897216797,2.9653172492980957,0.5014343857765198,-0.19305749237537384,1.2167637348175049,0.49829620122909546,1.1729154586791992,490.45852732658386
43200,1.8304823637008667,1.8260682086807838,tensor(0.0001),2.248780721195894,2.248779773712158,-1.975942611694336,0.5485809445381165,-2.0,0.0,-1.7742031812667847,3.1128756999969482,0.5038073062896729,-0.1803341954946518,1.1717448234558105,0.5016374588012695,1.1752302646636963,492.76649165153503
43400,1.8215388059616089,1.8248303824441785,tensor(0.0001),2.5725067410388385,2.2647857666015625,-1.9628825187683105,0.4955975115299225,-2.0,0.0,-1.9229406118392944,3.0498414039611816,0.4990110695362091,-0.22017402946949005,1.1938167810440063,0.49723735451698303,1.1750156879425049,495.0661702156067
43600,1.8348947763442993,1.8252682442096373,tensor(0.0001),2.6240897945828627,2.2488436698913574,-2.029052734375,0.5165525078773499,-2.0,0.0,-2.0096538066864014,3.105043649673462,0.5070220232009888,-0.18724332749843597,1.1832295656204224,0.5033153295516968,1.1741081476211548,497.4060628414154
43800,1.8345675468444824,1.824507084613808,tensor(0.0001),2.2430069889842965,2.254138469696045,-1.9673126935958862,0.48760706186294556,-2.0,0.0,-2.2157535552978516,3.2965281009674072,0.5036373734474182,-0.1968095749616623,1.1796305179595947,0.49729612469673157,1.1758619546890259,499.7086911201477
44000,1.7827790975570679,1.8148800716214217,tensor(0.0001),2.4591647892417705,2.2676005363464355,-1.9613189697265625,0.5112189054489136,-2.0,0.0,-1.786354660987854,3.010122776031494,0.5038579702377319,-0.19128601253032684,1.2305973768234253,0.5013918280601501,1.1751865148544312,502.0473392009735
44200,1.845918893814087,1.8236609699055362,tensor(0.0001),2.3828391504721194,2.241330862045288,-2.018613815307617,0.5095352530479431,-2.0,0.0,-2.2645344734191895,3.335951805114746,0.49642080068588257,-0.17621994018554688,1.2018132209777832,0.49707266688346863,1.1747307777404785,504.3832621574402
44400,1.8325077295303345,1.81697362026019,tensor(0.0001),2.333942069065225,2.2516510486602783,-2.0156474113464355,0.5275633931159973,-2.0,0.0,-1.9597448110580444,2.9518420696258545,0.5000686645507812,-0.20368988811969757,1.185672640800476,0.5003771185874939,1.1764580011367798,506.74478554725647
44600,1.760398507118225,1.8200994034949807,tensor(0.0001),2.3938621263894975,2.225277900695801,-1.9784846305847168,0.4942392110824585,-2.0,0.0,-2.1508448123931885,2.7885842323303223,0.5015210509300232,-0.20980148017406464,1.1929998397827148,0.49837660789489746,1.1750938892364502,509.0519859790802
44800,1.8121155500411987,1.8251223200224738,tensor(0.0001),2.766544586539169,2.2519984245300293,-1.9363694190979004,0.5033355355262756,-2.0,0.0,-2.152681827545166,3.082192897796631,0.5019351243972778,-0.18851089477539062,1.2042951583862305,0.49752721190452576,1.175844669342041,511.3708460330963
45000,1.774827003479004,1.8126486573832228,tensor(0.0001),2.6469725661725856,2.2593777179718018,-1.9837212562561035,0.5138224363327026,-2.0,0.0,-2.109588861465454,3.0699472427368164,0.5144428014755249,-0.17631687223911285,1.1727157831192017,0.5113245248794556,1.175053596496582,513.6767020225525
45200,1.8107099533081055,1.8086278431915892,tensor(0.0001),3.3078263845164635,2.2770466804504395,-1.9265425205230713,0.5097858309745789,-2.0,0.0,-2.059831142425537,3.176577091217041,0.5060387849807739,-0.20405744016170502,1.1750677824020386,0.5035037994384766,1.1755871772766113,515.9660530090332
45400,1.78343665599823,1.8039929197022084,tensor(0.0001),2.3902984066614614,2.2729315757751465,-2.0128400325775146,0.5266594290733337,-2.0,0.0,-1.8930134773254395,2.9787163734436035,0.5023890733718872,-0.20848682522773743,1.192165493965149,0.5035962462425232,1.1765763759613037,518.2928047180176
45600,1.8091734647750854,1.8080017565233435,tensor(0.0001),2.838035426383254,2.26131010055542,-1.950874924659729,0.5402999520301819,-2.0,0.0,-1.8078752756118774,3.105973720550537,0.49590209126472473,-0.1865757554769516,1.1846997737884521,0.49647483229637146,1.1766610145568848,520.589681148529
45800,1.7823445796966553,1.804089580417601,tensor(0.0001),2.4135169962002694,2.2568845748901367,-1.966651201248169,0.52467280626297,-2.0,0.0,-1.896217703819275,3.3715667724609375,0.5004057288169861,-0.19605965912342072,1.1779539585113525,0.4997652471065521,1.1759364604949951,522.8651990890503
46000,1.8269474506378174,1.8116409213168654,tensor(0.0001),2.5283905391214154,2.2435035705566406,-1.9495835304260254,0.5039765238761902,-2.0,0.0,-1.9094874858856201,2.9265522956848145,0.5061680674552917,-0.1799217164516449,1.203231692314148,0.5021496415138245,1.1755014657974243,525.1260118484497
46200,1.7913631200790405,1.8053549502468313,tensor(0.0001),2.537347281795479,2.2700788974761963,-1.9175074100494385,0.5316823720932007,-2.0,0.0,-2.002214193344116,3.0188372135162354,0.5057803988456726,-0.1925552934408188,1.1930851936340332,0.5014083981513977,1.1759618520736694,527.4560394287109
46400,1.8022712469100952,1.8035542249546164,tensor(0.0001),2.3935475690951433,2.242894172668457,-1.9894862174987793,0.5480300784111023,-2.0,0.0,-1.751496434211731,2.8464369773864746,0.49987083673477173,-0.17445044219493866,1.2005298137664795,0.4980732500553131,1.1763224601745605,529.7889204025269
46600,1.7858299016952515,1.8083059713789629,tensor(0.0001),2.4360243357955897,2.269774913787842,-1.9368557929992676,0.519557535648346,-2.0,0.0,-2.005814552307129,2.986898422241211,0.5076227188110352,-0.17485007643699646,1.2009533643722534,0.49942657351493835,1.1769740581512451,532.0660774707794
46800,1.8140629529953003,1.8070153428539832,tensor(0.0001),2.2644985229372847,2.2290940284729004,-1.9654107093811035,0.5092595815658569,-2.0,0.0,-1.735101580619812,3.1595840454101562,0.5049822330474854,-0.18287475407123566,1.211052656173706,0.49855056405067444,1.1750364303588867,534.3276374340057
47000,1.808110237121582,1.8070773921923722,tensor(0.0001),2.694569824172235,2.2652077674865723,-2.0037717819213867,0.48644909262657166,-2.0,0.0,-1.6647984981536865,2.8294339179992676,0.5041427612304688,-0.21853108704090118,1.1794558763504028,0.49854186177253723,1.1770907640457153,536.6328825950623
47200,1.806443691253662,1.7991976667950431,tensor(0.0001),2.422145417400245,2.2490973472595215,-1.975160002708435,0.5291475653648376,-2.0,0.0,-2.046198606491089,2.9452266693115234,0.5049036145210266,-0.22998188436031342,1.1763261556625366,0.5015475153923035,1.1766808032989502,538.9145829677582
47400,1.800126552581787,1.8039624577318312,tensor(0.0001),2.3845033752818336,2.263190269470215,-1.94879949092865,0.5015709400177002,-2.0,0.0,-1.8818155527114868,3.0305140018463135,0.5018277168273926,-0.21224574744701385,1.1887062788009644,0.49933502078056335,1.1781216859817505,541.2302775382996
47600,1.8177441358566284,1.807203848267427,tensor(0.0001),2.4161513189425077,2.2669520378112793,-1.9840196371078491,0.5356791019439697,-2.0,0.0,-1.9682559967041016,3.0075571537017822,0.5018923878669739,-0.21696124970912933,1.2048734426498413,0.5003744959831238,1.1801239252090454,543.5510895252228
47800,1.8049734830856323,1.8020868764566769,tensor(0.0001),2.430017837183783,2.256108283996582,-1.944610834121704,0.5302470922470093,-2.0,0.0,-2.1091673374176025,3.255939245223999,0.5002167224884033,-0.18716059625148773,1.1787655353546143,0.495929092168808,1.1776736974716187,545.8475737571716
48000,1.8358179330825806,1.7961110561978293,tensor(0.0001),2.769114327689684,2.250568151473999,-1.987870693206787,0.5003512501716614,-2.0,0.0,-1.7088009119033813,2.896047592163086,0.5033226609230042,-0.19865240156650543,1.1752207279205322,0.49976974725723267,1.1769201755523682,548.1483817100525
48200,1.807210087776184,1.8059961274124419,tensor(0.0001),2.3722385830670296,2.2840826511383057,-2.019662380218506,0.48264169692993164,-2.0,0.0,-1.6866753101348877,2.860104560852051,0.505478024482727,-0.18143421411514282,1.1955324411392212,0.5023662447929382,1.1790251731872559,550.4845459461212
48400,1.7906678915023804,1.7989852479191129,tensor(0.0001),2.619590950890631,2.2535758018493652,-1.9560444355010986,0.514793872833252,-2.0,0.0,-1.7800636291503906,3.019909143447876,0.499661386013031,-0.18016600608825684,1.1977225542068481,0.4973457157611847,1.1773059368133545,552.8390302658081
48600,1.8017865419387817,1.7962149433758348,tensor(0.0001),2.3984654699480576,2.2564008235931396,-1.9998034238815308,0.49629488587379456,-2.0,0.0,-1.829115629196167,2.909890651702881,0.49532485008239746,-0.1752513200044632,1.2088056802749634,0.49707576632499695,1.1781001091003418,555.1625816822052
48800,1.8038008213043213,1.8018471321705916,tensor(0.0001),2.29700595776511,2.2797651290893555,-1.9620990753173828,0.5250410437583923,-2.0,0.0,-1.7505555152893066,2.7692394256591797,0.502072811126709,-0.2057652771472931,1.2081670761108398,0.49905499815940857,1.1789631843566895,557.4710779190063
49000,1.8096340894699097,1.8006426099585704,tensor(0.0001),3.072442062580049,2.269038438796997,-1.9460868835449219,0.5247873663902283,-2.0,0.0,-2.170600175857544,3.059534788131714,0.5015460848808289,-0.21737603843212128,1.1908671855926514,0.5017516016960144,1.1769152879714966,559.7428047657013
49200,1.8150763511657715,1.8074815657996184,tensor(0.0001),2.3572347374369493,2.2682533264160156,-1.9724876880645752,0.524293065071106,-2.0,0.0,-1.8798331022262573,3.0568671226501465,0.5023887157440186,-0.19422636926174164,1.1986836194992065,0.5025635957717896,1.1789426803588867,562.056266784668
49400,1.775913953781128,1.796345414405992,tensor(0.0001),2.349856429688943,2.259521484375,-1.9794700145721436,0.5212425589561462,-2.0,0.0,-1.99508535861969,2.7998785972595215,0.5013357400894165,-0.16847440600395203,1.1908118724822998,0.501461923122406,1.1777448654174805,564.4312279224396
49600,1.8223662376403809,1.794346804059225,tensor(0.0001),2.473831015624892,2.2801127433776855,-1.9454705715179443,0.5224493741989136,-2.0,0.0,-2.04673433303833,3.327425479888916,0.49436384439468384,-0.19341227412223816,1.193311095237732,0.4952654242515564,1.1786134243011475,566.733838558197
49800,1.7792285680770874,1.7962587180738836,tensor(0.0001),2.6201499140562743,2.2600557804107666,-1.968574047088623,0.5209624171257019,-2.0,0.0,-1.8865264654159546,3.025073289871216,0.5048760771751404,-0.19420413672924042,1.1964348554611206,0.499419242143631,1.1764304637908936,569.0242822170258
50000,1.8126795291900635,1.7972013317245246,tensor(0.0001),2.460667964693345,2.2588796615600586,-1.9679055213928223,0.49903687834739685,-2.0,0.0,-2.4583492279052734,3.3722805976867676,0.501940906047821,-0.1833110898733139,1.199487328529358,0.5003803372383118,1.1787831783294678,571.3825032711029
